index,researcher_id,title,institution_id,city_id,year,qualis,jcr,magazine_name,tax_id
3,29eab77b-5e55-418b-98f5-0a4b0e987220,Valor Nutricional E Estabilidade Aeróbia Do Bagaço De Cana-De-Açúcar Com Uréia E Enzimas Fibrolíticas Exógenas / Nutritional Value And Aerobial Stability Of Sugarcane Bagasse With Urea And Exogenous Fibrolytic Enzymes,,79967515-4bc7-4d45-8f59-8f8b282318f7,2020,B4,,Brazilian Journal Of Animal And Environmental Research,28
4,89ed4c45-77a0-4bc0-b123-c101443e0657,Production Of Ethanol And Xylanolytic Enzymes By Yeasts Inhabiting Rotting Wood Isolated In Sugarcane Bagasse Hydrolysate,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,f65e8f49-ab42-45d9-9944-0ab611e5ef50,2020,A2,2.5,Fungal Biology,28
5,b07e4d7f-834c-4963-8e10-2dc09927c565,Optimization Of The Production Parameters Of Composites From Sugarcane Bagasse And Iron Salts For Use In Dye Adsorption,68125729-c357-4830-ba4d-ec3ca757c323,f23c273c-8907-4ca6-9b31-a707b103fd92,2019,SQ,,The Scientific World Journal,28
6,c371653c-26c9-4c78-8699-3578852b6967,Optimization Of The Production Parameters Of Composites From Sugarcane Bagasse And Iron Salts For Use In Dye Adsorption,68125729-c357-4830-ba4d-ec3ca757c323,087a5db7-61f7-4977-941d-352479d3d10e,2019,SQ,,The Scientific World Journal,28
7,15594403-f632-4552-9903-f7a7a2f94d30,Comparison Of The Biochemical Properties Between The Xylanases Of Thermomyces Lanuginosus (sigma®) And Excreted By Penicillium Roqueforti Atcc 10110 During The Solid State Fermentation Of Sugarcane Bagasse,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,6c700408-fa7b-4ef7-a3fe-0a94484277d1,2018,A3,4.0,Biocatalysis And Agricultural Biotechnology,28
8,4ff5f5db-f27e-41ef-b539-db332dd8a571,Comparison Of The Biochemical Properties Between The Xylanases Of Thermomyces Lanuginosus (sigma®) And Excreted By Penicillium Roqueforti Atcc 10110 During The Solid State Fermentation Of Sugarcane Bagasse,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,087a5db7-61f7-4977-941d-352479d3d10e,2018,A3,4.0,Biocatalysis And Agricultural Biotechnology,28
9,a85a5562-2f01-4211-84ab-ef1ccc8b4b39,Comparison Of The Biochemical Properties Between The Xylanases Of Thermomyces Lanuginosus (sigma®) And Excreted By Penicillium Roqueforti Atcc 10110 During The Solid State Fermentation Of Sugarcane Bagasse,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,4bc25510-6376-4d8a-b59e-929619ecde55,2018,A3,4.0,Biocatalysis And Agricultural Biotechnology,28
10,b1e2c840-5fd7-421f-bcef-4235bf868d9f,Comparison Of The Biochemical Properties Between The Xylanases Of Thermomyces Lanuginosus (sigma®) And Excreted By Penicillium Roqueforti Atcc 10110 During The Solid State Fermentation Of Sugarcane Bagasse,08aa6e17-f9ae-4979-a399-5b32a506a15e,62b14df9-5218-416f-a59f-4ba117b6aa5f,2018,A3,4.0,Biocatalysis And Agricultural Biotechnology,28
11,bcd8fde7-dd1a-46aa-ba08-1233993741c9,Comparison Of The Biochemical Properties Between The Xylanases Of Thermomyces Lanuginosus (sigma®) And Excreted By Penicillium Roqueforti Atcc 10110 During The Solid State Fermentation Of Sugarcane Bagasse,08aa6e17-f9ae-4979-a399-5b32a506a15e,7c452258-91ee-4422-8f7f-688f34071a7c,2018,A3,4.0,Biocatalysis And Agricultural Biotechnology,28
12,d808660c-46bf-4dc5-9f9d-574ce6af77bc,Comparison Of The Biochemical Properties Between The Xylanases Of Thermomyces Lanuginosus (sigma®) And Excreted By Penicillium Roqueforti Atcc 10110 During The Solid State Fermentation Of Sugarcane Bagasse,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,b3cc2fc8-26a5-4e09-8db9-ee184e6dad11,2018,A3,4.0,Biocatalysis And Agricultural Biotechnology,28
13,dd3bba10-3f1c-4e92-a615-efe08e08f02a,Comparison Of The Biochemical Properties Between The Xylanases Of Thermomyces Lanuginosus (sigma®) And Excreted By Penicillium Roqueforti Atcc 10110 During The Solid State Fermentation Of Sugarcane Bagasse,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,62b9165d-21f8-4175-9b0a-abca4dbf675f,2018,A3,4.0,Biocatalysis And Agricultural Biotechnology,28
14,da4f7843-fa49-4507-a013-e7163ba6fa69,Use Of Sugarcane Bagasse For Adsorption Of Tetracycline In Aqueous Medium,68125729-c357-4830-ba4d-ec3ca757c323,f2f9fbfb-a5ce-447d-93bf-c83431c3d201,2014,C,,Indian Journal Of Applied Research,28
15,c1267d5c-4a19-4103-844f-216c32707bae,Transcriptome Analysis Of Aspergillus Niger Grown On Sugarcane Bagasse,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,499e8916-8475-424b-a44d-8dec3c0aeedf,2011,A1,6.3,Biotechnology For Biofuels,28
16,76ffc2bb-736f-4bbe-bc90-317c914b7ed3,Degradability Of Fibrous Fraction Of Sugarcane Bagasse Ammoniated With Urea,08aa6e17-f9ae-4979-a399-5b32a506a15e,7c452258-91ee-4422-8f7f-688f34071a7c,2007,B2,,Archivos De Zootecnia (universidad De Córdoba),28
17,76ffc2bb-736f-4bbe-bc90-317c914b7ed3,Rumen Degradation Of Sugarcane Bagasse Treated With Urea,08aa6e17-f9ae-4979-a399-5b32a506a15e,7c452258-91ee-4422-8f7f-688f34071a7c,2007,B2,,Archivos De Zootecnia (universidad De Córdoba),28
18,f3d594db-26ef-4e85-8617-135f4331b39c,Purificación De Hidrolizado De Bagazo De Caña De Azúcar Con Carbón Activado Y Resinas De Intercambio Iónico Purification Of Sugarcane Bagasse Hydrolysates Using Activated Charcoal And Ion-Exchange Resins,7d367bc2-5c74-4648-a637-7f5c3f4fac81,4503e572-1dfe-46aa-b108-d2539657d3cf,2006,SQ,,Ciencia Y Tecnología Alimentaria,28
19,d4b30c35-020b-4f74-b6b0-7a3f52bd096a,Shiitake Lentinula Edodes Production On A Sterilized Bagasse Substrate Enriched With Rice Bran And Sugarcane Molasses.,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,cb964589-32b2-4474-ba14-c7ec1a777e02,2003,A2,2.2,Brazilian Journal Of Microbiology,28
20,f3d594db-26ef-4e85-8617-135f4331b39c,The Influence Of Ph And Dilution Rate On Continuous Production Of Xylitol From Sugarcane Bagasse Hemicellulosic Hydrolysate By C. Guilliermondii,7d367bc2-5c74-4648-a637-7f5c3f4fac81,4503e572-1dfe-46aa-b108-d2539657d3cf,2003,A3,,Process Biochemistry (cessou Em 1990. Cont. C/ Outro Título E Issn. Cessou Novamente E Voltou A Ter O Título Anterior [process Biochemistry]),28
21,f3d594db-26ef-4e85-8617-135f4331b39c,Effect Of The Oxygen Transfer Coefficient On Xylitol Production From Sugarcane Bagasse Hydrolysate By Continuous Stirred-Tank Reactor Fermentation,7d367bc2-5c74-4648-a637-7f5c3f4fac81,4503e572-1dfe-46aa-b108-d2539657d3cf,2000,A2,3.0,Applied Biochemistry And Biotechnology,28
22,f3d594db-26ef-4e85-8617-135f4331b39c,Aspects Of Xylitol Formation In Sugarcane Bagasse Hydrolysate By Candida Guilliermondii In The Presence Of Tetracycline,7d367bc2-5c74-4648-a637-7f5c3f4fac81,4503e572-1dfe-46aa-b108-d2539657d3cf,1999,A2,3.0,Applied Biochemistry And Biotechnology,28
0,6df59fad-55d9-423b-b75f-d8e3ceaeb6bd,Production Of &#946;-Glucosidase By Rhodotorula Oryzicola And Use Of Enzyme For Hydrolysis Of Sugarcane Bagasse Delignified,7d367bc2-5c74-4648-a637-7f5c3f4fac81,40cadefc-abdc-4a47-9f1b-333d13c39a88,2023,A3,3.1,Journal Of Food Science And Technology-Mysore,28
1,6df59fad-55d9-423b-b75f-d8e3ceaeb6bd,&#946;-Glucosidase Produced By : Characterization And Application In The Hydrolysis Of Sugarcane Bagasse,7d367bc2-5c74-4648-a637-7f5c3f4fac81,40cadefc-abdc-4a47-9f1b-333d13c39a88,2021,A4,2.8,Biotechnology And Applied Biochemistry,28
2,29eab77b-5e55-418b-98f5-0a4b0e987220,Fracionamento Dos Componentes Nitrogenados E Dos Carboidratos Do Bagaço De Cana-De-Açúcar Com Uréia E Enzimas Fibrolíticas Exógenas / Fractionation Of Carbohydrates And Nitrogenous Components Of Sugarcane Bagasse With Urea And Exogenous Fibrolytic Enzymes,,79967515-4bc7-4d45-8f59-8f8b282318f7,2020,B4,,Brazilian Journal Of Animal And Environmental Research,28
3,29eab77b-5e55-418b-98f5-0a4b0e987220,Valor Nutricional E Estabilidade Aeróbia Do Bagaço De Cana-De-Açúcar Com Uréia E Enzimas Fibrolíticas Exógenas / Nutritional Value And Aerobial Stability Of Sugarcane Bagasse With Urea And Exogenous Fibrolytic Enzymes,,79967515-4bc7-4d45-8f59-8f8b282318f7,2020,B4,,Brazilian Journal Of Animal And Environmental Research,28
4,89ed4c45-77a0-4bc0-b123-c101443e0657,Production Of Ethanol And Xylanolytic Enzymes By Yeasts Inhabiting Rotting Wood Isolated In Sugarcane Bagasse Hydrolysate,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,f65e8f49-ab42-45d9-9944-0ab611e5ef50,2020,A2,2.5,Fungal Biology,28
5,b07e4d7f-834c-4963-8e10-2dc09927c565,Optimization Of The Production Parameters Of Composites From Sugarcane Bagasse And Iron Salts For Use In Dye Adsorption,68125729-c357-4830-ba4d-ec3ca757c323,f23c273c-8907-4ca6-9b31-a707b103fd92,2019,SQ,,The Scientific World Journal,28
6,c371653c-26c9-4c78-8699-3578852b6967,Optimization Of The Production Parameters Of Composites From Sugarcane Bagasse And Iron Salts For Use In Dye Adsorption,68125729-c357-4830-ba4d-ec3ca757c323,087a5db7-61f7-4977-941d-352479d3d10e,2019,SQ,,The Scientific World Journal,28
7,15594403-f632-4552-9903-f7a7a2f94d30,Comparison Of The Biochemical Properties Between The Xylanases Of Thermomyces Lanuginosus (sigma®) And Excreted By Penicillium Roqueforti Atcc 10110 During The Solid State Fermentation Of Sugarcane Bagasse,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,6c700408-fa7b-4ef7-a3fe-0a94484277d1,2018,A3,4.0,Biocatalysis And Agricultural Biotechnology,28
8,4ff5f5db-f27e-41ef-b539-db332dd8a571,Comparison Of The Biochemical Properties Between The Xylanases Of Thermomyces Lanuginosus (sigma®) And Excreted By Penicillium Roqueforti Atcc 10110 During The Solid State Fermentation Of Sugarcane Bagasse,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,087a5db7-61f7-4977-941d-352479d3d10e,2018,A3,4.0,Biocatalysis And Agricultural Biotechnology,28
9,a85a5562-2f01-4211-84ab-ef1ccc8b4b39,Comparison Of The Biochemical Properties Between The Xylanases Of Thermomyces Lanuginosus (sigma®) And Excreted By Penicillium Roqueforti Atcc 10110 During The Solid State Fermentation Of Sugarcane Bagasse,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,4bc25510-6376-4d8a-b59e-929619ecde55,2018,A3,4.0,Biocatalysis And Agricultural Biotechnology,28
10,b1e2c840-5fd7-421f-bcef-4235bf868d9f,Comparison Of The Biochemical Properties Between The Xylanases Of Thermomyces Lanuginosus (sigma®) And Excreted By Penicillium Roqueforti Atcc 10110 During The Solid State Fermentation Of Sugarcane Bagasse,08aa6e17-f9ae-4979-a399-5b32a506a15e,62b14df9-5218-416f-a59f-4ba117b6aa5f,2018,A3,4.0,Biocatalysis And Agricultural Biotechnology,28
11,bcd8fde7-dd1a-46aa-ba08-1233993741c9,Comparison Of The Biochemical Properties Between The Xylanases Of Thermomyces Lanuginosus (sigma®) And Excreted By Penicillium Roqueforti Atcc 10110 During The Solid State Fermentation Of Sugarcane Bagasse,08aa6e17-f9ae-4979-a399-5b32a506a15e,7c452258-91ee-4422-8f7f-688f34071a7c,2018,A3,4.0,Biocatalysis And Agricultural Biotechnology,28
12,d808660c-46bf-4dc5-9f9d-574ce6af77bc,Comparison Of The Biochemical Properties Between The Xylanases Of Thermomyces Lanuginosus (sigma®) And Excreted By Penicillium Roqueforti Atcc 10110 During The Solid State Fermentation Of Sugarcane Bagasse,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,b3cc2fc8-26a5-4e09-8db9-ee184e6dad11,2018,A3,4.0,Biocatalysis And Agricultural Biotechnology,28
13,dd3bba10-3f1c-4e92-a615-efe08e08f02a,Comparison Of The Biochemical Properties Between The Xylanases Of Thermomyces Lanuginosus (sigma®) And Excreted By Penicillium Roqueforti Atcc 10110 During The Solid State Fermentation Of Sugarcane Bagasse,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,62b9165d-21f8-4175-9b0a-abca4dbf675f,2018,A3,4.0,Biocatalysis And Agricultural Biotechnology,28
14,da4f7843-fa49-4507-a013-e7163ba6fa69,Use Of Sugarcane Bagasse For Adsorption Of Tetracycline In Aqueous Medium,68125729-c357-4830-ba4d-ec3ca757c323,f2f9fbfb-a5ce-447d-93bf-c83431c3d201,2014,C,,Indian Journal Of Applied Research,28
15,c1267d5c-4a19-4103-844f-216c32707bae,Transcriptome Analysis Of Aspergillus Niger Grown On Sugarcane Bagasse,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,499e8916-8475-424b-a44d-8dec3c0aeedf,2011,A1,6.3,Biotechnology For Biofuels,28
16,76ffc2bb-736f-4bbe-bc90-317c914b7ed3,Degradability Of Fibrous Fraction Of Sugarcane Bagasse Ammoniated With Urea,08aa6e17-f9ae-4979-a399-5b32a506a15e,7c452258-91ee-4422-8f7f-688f34071a7c,2007,B2,,Archivos De Zootecnia (universidad De Córdoba),28
17,76ffc2bb-736f-4bbe-bc90-317c914b7ed3,Rumen Degradation Of Sugarcane Bagasse Treated With Urea,08aa6e17-f9ae-4979-a399-5b32a506a15e,7c452258-91ee-4422-8f7f-688f34071a7c,2007,B2,,Archivos De Zootecnia (universidad De Córdoba),28
18,f3d594db-26ef-4e85-8617-135f4331b39c,Purificación De Hidrolizado De Bagazo De Caña De Azúcar Con Carbón Activado Y Resinas De Intercambio Iónico Purification Of Sugarcane Bagasse Hydrolysates Using Activated Charcoal And Ion-Exchange Resins,7d367bc2-5c74-4648-a637-7f5c3f4fac81,4503e572-1dfe-46aa-b108-d2539657d3cf,2006,SQ,,Ciencia Y Tecnología Alimentaria,28
19,d4b30c35-020b-4f74-b6b0-7a3f52bd096a,Shiitake Lentinula Edodes Production On A Sterilized Bagasse Substrate Enriched With Rice Bran And Sugarcane Molasses.,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,cb964589-32b2-4474-ba14-c7ec1a777e02,2003,A2,2.2,Brazilian Journal Of Microbiology,28
20,f3d594db-26ef-4e85-8617-135f4331b39c,The Influence Of Ph And Dilution Rate On Continuous Production Of Xylitol From Sugarcane Bagasse Hemicellulosic Hydrolysate By C. Guilliermondii,7d367bc2-5c74-4648-a637-7f5c3f4fac81,4503e572-1dfe-46aa-b108-d2539657d3cf,2003,A3,,Process Biochemistry (cessou Em 1990. Cont. C/ Outro Título E Issn. Cessou Novamente E Voltou A Ter O Título Anterior [process Biochemistry]),28
21,f3d594db-26ef-4e85-8617-135f4331b39c,Effect Of The Oxygen Transfer Coefficient On Xylitol Production From Sugarcane Bagasse Hydrolysate By Continuous Stirred-Tank Reactor Fermentation,7d367bc2-5c74-4648-a637-7f5c3f4fac81,4503e572-1dfe-46aa-b108-d2539657d3cf,2000,A2,3.0,Applied Biochemistry And Biotechnology,28
22,f3d594db-26ef-4e85-8617-135f4331b39c,Aspects Of Xylitol Formation In Sugarcane Bagasse Hydrolysate By Candida Guilliermondii In The Presence Of Tetracycline,7d367bc2-5c74-4648-a637-7f5c3f4fac81,4503e572-1dfe-46aa-b108-d2539657d3cf,1999,A2,3.0,Applied Biochemistry And Biotechnology,28
0,6df59fad-55d9-423b-b75f-d8e3ceaeb6bd,Production Of &#946;-Glucosidase By Rhodotorula Oryzicola And Use Of Enzyme For Hydrolysis Of Sugarcane Bagasse Delignified,7d367bc2-5c74-4648-a637-7f5c3f4fac81,40cadefc-abdc-4a47-9f1b-333d13c39a88,2023,A3,3.1,Journal Of Food Science And Technology-Mysore,28
1,6df59fad-55d9-423b-b75f-d8e3ceaeb6bd,&#946;-Glucosidase Produced By : Characterization And Application In The Hydrolysis Of Sugarcane Bagasse,7d367bc2-5c74-4648-a637-7f5c3f4fac81,40cadefc-abdc-4a47-9f1b-333d13c39a88,2021,A4,2.8,Biotechnology And Applied Biochemistry,28
2,29eab77b-5e55-418b-98f5-0a4b0e987220,Fracionamento Dos Componentes Nitrogenados E Dos Carboidratos Do Bagaço De Cana-De-Açúcar Com Uréia E Enzimas Fibrolíticas Exógenas / Fractionation Of Carbohydrates And Nitrogenous Components Of Sugarcane Bagasse With Urea And Exogenous Fibrolytic Enzymes,,79967515-4bc7-4d45-8f59-8f8b282318f7,2020,B4,,Brazilian Journal Of Animal And Environmental Research,28
3,29eab77b-5e55-418b-98f5-0a4b0e987220,Valor Nutricional E Estabilidade Aeróbia Do Bagaço De Cana-De-Açúcar Com Uréia E Enzimas Fibrolíticas Exógenas / Nutritional Value And Aerobial Stability Of Sugarcane Bagasse With Urea And Exogenous Fibrolytic Enzymes,,79967515-4bc7-4d45-8f59-8f8b282318f7,2020,B4,,Brazilian Journal Of Animal And Environmental Research,28
4,89ed4c45-77a0-4bc0-b123-c101443e0657,Production Of Ethanol And Xylanolytic Enzymes By Yeasts Inhabiting Rotting Wood Isolated In Sugarcane Bagasse Hydrolysate,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,f65e8f49-ab42-45d9-9944-0ab611e5ef50,2020,A2,2.5,Fungal Biology,28
5,b07e4d7f-834c-4963-8e10-2dc09927c565,Optimization Of The Production Parameters Of Composites From Sugarcane Bagasse And Iron Salts For Use In Dye Adsorption,68125729-c357-4830-ba4d-ec3ca757c323,f23c273c-8907-4ca6-9b31-a707b103fd92,2019,SQ,,The Scientific World Journal,28
6,c371653c-26c9-4c78-8699-3578852b6967,Optimization Of The Production Parameters Of Composites From Sugarcane Bagasse And Iron Salts For Use In Dye Adsorption,68125729-c357-4830-ba4d-ec3ca757c323,087a5db7-61f7-4977-941d-352479d3d10e,2019,SQ,,The Scientific World Journal,28
7,15594403-f632-4552-9903-f7a7a2f94d30,Comparison Of The Biochemical Properties Between The Xylanases Of Thermomyces Lanuginosus (sigma®) And Excreted By Penicillium Roqueforti Atcc 10110 During The Solid State Fermentation Of Sugarcane Bagasse,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,6c700408-fa7b-4ef7-a3fe-0a94484277d1,2018,A3,4.0,Biocatalysis And Agricultural Biotechnology,28
8,4ff5f5db-f27e-41ef-b539-db332dd8a571,Comparison Of The Biochemical Properties Between The Xylanases Of Thermomyces Lanuginosus (sigma®) And Excreted By Penicillium Roqueforti Atcc 10110 During The Solid State Fermentation Of Sugarcane Bagasse,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,087a5db7-61f7-4977-941d-352479d3d10e,2018,A3,4.0,Biocatalysis And Agricultural Biotechnology,28
9,a85a5562-2f01-4211-84ab-ef1ccc8b4b39,Comparison Of The Biochemical Properties Between The Xylanases Of Thermomyces Lanuginosus (sigma®) And Excreted By Penicillium Roqueforti Atcc 10110 During The Solid State Fermentation Of Sugarcane Bagasse,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,4bc25510-6376-4d8a-b59e-929619ecde55,2018,A3,4.0,Biocatalysis And Agricultural Biotechnology,28
10,b1e2c840-5fd7-421f-bcef-4235bf868d9f,Comparison Of The Biochemical Properties Between The Xylanases Of Thermomyces Lanuginosus (sigma®) And Excreted By Penicillium Roqueforti Atcc 10110 During The Solid State Fermentation Of Sugarcane Bagasse,08aa6e17-f9ae-4979-a399-5b32a506a15e,62b14df9-5218-416f-a59f-4ba117b6aa5f,2018,A3,4.0,Biocatalysis And Agricultural Biotechnology,28
11,bcd8fde7-dd1a-46aa-ba08-1233993741c9,Comparison Of The Biochemical Properties Between The Xylanases Of Thermomyces Lanuginosus (sigma®) And Excreted By Penicillium Roqueforti Atcc 10110 During The Solid State Fermentation Of Sugarcane Bagasse,08aa6e17-f9ae-4979-a399-5b32a506a15e,7c452258-91ee-4422-8f7f-688f34071a7c,2018,A3,4.0,Biocatalysis And Agricultural Biotechnology,28
12,d808660c-46bf-4dc5-9f9d-574ce6af77bc,Comparison Of The Biochemical Properties Between The Xylanases Of Thermomyces Lanuginosus (sigma®) And Excreted By Penicillium Roqueforti Atcc 10110 During The Solid State Fermentation Of Sugarcane Bagasse,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,b3cc2fc8-26a5-4e09-8db9-ee184e6dad11,2018,A3,4.0,Biocatalysis And Agricultural Biotechnology,28
13,dd3bba10-3f1c-4e92-a615-efe08e08f02a,Comparison Of The Biochemical Properties Between The Xylanases Of Thermomyces Lanuginosus (sigma®) And Excreted By Penicillium Roqueforti Atcc 10110 During The Solid State Fermentation Of Sugarcane Bagasse,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,62b9165d-21f8-4175-9b0a-abca4dbf675f,2018,A3,4.0,Biocatalysis And Agricultural Biotechnology,28
14,da4f7843-fa49-4507-a013-e7163ba6fa69,Use Of Sugarcane Bagasse For Adsorption Of Tetracycline In Aqueous Medium,68125729-c357-4830-ba4d-ec3ca757c323,f2f9fbfb-a5ce-447d-93bf-c83431c3d201,2014,C,,Indian Journal Of Applied Research,28
15,c1267d5c-4a19-4103-844f-216c32707bae,Transcriptome Analysis Of Aspergillus Niger Grown On Sugarcane Bagasse,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,499e8916-8475-424b-a44d-8dec3c0aeedf,2011,A1,6.3,Biotechnology For Biofuels,28
16,76ffc2bb-736f-4bbe-bc90-317c914b7ed3,Degradability Of Fibrous Fraction Of Sugarcane Bagasse Ammoniated With Urea,08aa6e17-f9ae-4979-a399-5b32a506a15e,7c452258-91ee-4422-8f7f-688f34071a7c,2007,B2,,Archivos De Zootecnia (universidad De Córdoba),28
17,76ffc2bb-736f-4bbe-bc90-317c914b7ed3,Rumen Degradation Of Sugarcane Bagasse Treated With Urea,08aa6e17-f9ae-4979-a399-5b32a506a15e,7c452258-91ee-4422-8f7f-688f34071a7c,2007,B2,,Archivos De Zootecnia (universidad De Córdoba),28
18,f3d594db-26ef-4e85-8617-135f4331b39c,Purificación De Hidrolizado De Bagazo De Caña De Azúcar Con Carbón Activado Y Resinas De Intercambio Iónico Purification Of Sugarcane Bagasse Hydrolysates Using Activated Charcoal And Ion-Exchange Resins,7d367bc2-5c74-4648-a637-7f5c3f4fac81,4503e572-1dfe-46aa-b108-d2539657d3cf,2006,SQ,,Ciencia Y Tecnología Alimentaria,28
19,d4b30c35-020b-4f74-b6b0-7a3f52bd096a,Shiitake Lentinula Edodes Production On A Sterilized Bagasse Substrate Enriched With Rice Bran And Sugarcane Molasses.,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,cb964589-32b2-4474-ba14-c7ec1a777e02,2003,A2,2.2,Brazilian Journal Of Microbiology,28
20,f3d594db-26ef-4e85-8617-135f4331b39c,The Influence Of Ph And Dilution Rate On Continuous Production Of Xylitol From Sugarcane Bagasse Hemicellulosic Hydrolysate By C. Guilliermondii,7d367bc2-5c74-4648-a637-7f5c3f4fac81,4503e572-1dfe-46aa-b108-d2539657d3cf,2003,A3,,Process Biochemistry (cessou Em 1990. Cont. C/ Outro Título E Issn. Cessou Novamente E Voltou A Ter O Título Anterior [process Biochemistry]),28
21,f3d594db-26ef-4e85-8617-135f4331b39c,Effect Of The Oxygen Transfer Coefficient On Xylitol Production From Sugarcane Bagasse Hydrolysate By Continuous Stirred-Tank Reactor Fermentation,7d367bc2-5c74-4648-a637-7f5c3f4fac81,4503e572-1dfe-46aa-b108-d2539657d3cf,2000,A2,3.0,Applied Biochemistry And Biotechnology,28
22,f3d594db-26ef-4e85-8617-135f4331b39c,Aspects Of Xylitol Formation In Sugarcane Bagasse Hydrolysate By Candida Guilliermondii In The Presence Of Tetracycline,7d367bc2-5c74-4648-a637-7f5c3f4fac81,4503e572-1dfe-46aa-b108-d2539657d3cf,1999,A2,3.0,Applied Biochemistry And Biotechnology,28
0,6df59fad-55d9-423b-b75f-d8e3ceaeb6bd,Production Of &#946;-Glucosidase By Rhodotorula Oryzicola And Use Of Enzyme For Hydrolysis Of Sugarcane Bagasse Delignified,7d367bc2-5c74-4648-a637-7f5c3f4fac81,40cadefc-abdc-4a47-9f1b-333d13c39a88,2023,A3,3.1,Journal Of Food Science And Technology-Mysore,28
1,6df59fad-55d9-423b-b75f-d8e3ceaeb6bd,&#946;-Glucosidase Produced By : Characterization And Application In The Hydrolysis Of Sugarcane Bagasse,7d367bc2-5c74-4648-a637-7f5c3f4fac81,40cadefc-abdc-4a47-9f1b-333d13c39a88,2021,A4,2.8,Biotechnology And Applied Biochemistry,28
2,29eab77b-5e55-418b-98f5-0a4b0e987220,Fracionamento Dos Componentes Nitrogenados E Dos Carboidratos Do Bagaço De Cana-De-Açúcar Com Uréia E Enzimas Fibrolíticas Exógenas / Fractionation Of Carbohydrates And Nitrogenous Components Of Sugarcane Bagasse With Urea And Exogenous Fibrolytic Enzymes,,79967515-4bc7-4d45-8f59-8f8b282318f7,2020,B4,,Brazilian Journal Of Animal And Environmental Research,28
3,29eab77b-5e55-418b-98f5-0a4b0e987220,Valor Nutricional E Estabilidade Aeróbia Do Bagaço De Cana-De-Açúcar Com Uréia E Enzimas Fibrolíticas Exógenas / Nutritional Value And Aerobial Stability Of Sugarcane Bagasse With Urea And Exogenous Fibrolytic Enzymes,,79967515-4bc7-4d45-8f59-8f8b282318f7,2020,B4,,Brazilian Journal Of Animal And Environmental Research,28
4,89ed4c45-77a0-4bc0-b123-c101443e0657,Production Of Ethanol And Xylanolytic Enzymes By Yeasts Inhabiting Rotting Wood Isolated In Sugarcane Bagasse Hydrolysate,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,f65e8f49-ab42-45d9-9944-0ab611e5ef50,2020,A2,2.5,Fungal Biology,28
5,b07e4d7f-834c-4963-8e10-2dc09927c565,Optimization Of The Production Parameters Of Composites From Sugarcane Bagasse And Iron Salts For Use In Dye Adsorption,68125729-c357-4830-ba4d-ec3ca757c323,f23c273c-8907-4ca6-9b31-a707b103fd92,2019,SQ,,The Scientific World Journal,28
6,c371653c-26c9-4c78-8699-3578852b6967,Optimization Of The Production Parameters Of Composites From Sugarcane Bagasse And Iron Salts For Use In Dye Adsorption,68125729-c357-4830-ba4d-ec3ca757c323,087a5db7-61f7-4977-941d-352479d3d10e,2019,SQ,,The Scientific World Journal,28
7,15594403-f632-4552-9903-f7a7a2f94d30,Comparison Of The Biochemical Properties Between The Xylanases Of Thermomyces Lanuginosus (sigma®) And Excreted By Penicillium Roqueforti Atcc 10110 During The Solid State Fermentation Of Sugarcane Bagasse,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,6c700408-fa7b-4ef7-a3fe-0a94484277d1,2018,A3,4.0,Biocatalysis And Agricultural Biotechnology,28
8,4ff5f5db-f27e-41ef-b539-db332dd8a571,Comparison Of The Biochemical Properties Between The Xylanases Of Thermomyces Lanuginosus (sigma®) And Excreted By Penicillium Roqueforti Atcc 10110 During The Solid State Fermentation Of Sugarcane Bagasse,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,087a5db7-61f7-4977-941d-352479d3d10e,2018,A3,4.0,Biocatalysis And Agricultural Biotechnology,28
